index,Date,Open,High,Low,Close,Adj Close,Percent Change,Index
1439,2002-03-25,805.900024,812.539978,803.630005,804.159973,804.159973,-0.3296936090976254,Euronext100
1440,2002-03-25,10855.230469,10867.019531,10785.620117,10836.639648,10836.639648,-0.2433075018245079,Hang Seng
1441,2002-03-25,11339.05957,11378.780273,11166.919922,11261.089844,11261.089844,-0.7403229719186499,Nikkei 225
1442,2002-03-26,10280.509766,10432.860352,10276.759766,10353.360352,10353.360352,0.697264457465252,Dow Jones Industrial
1443,2002-03-26,801.47998,811.159973,801.47998,808.909973,808.909973,0.5906784917781627,Euronext100
1444,2002-03-26,10781.160156,10792.830078,10715.049805,10786.919922,10786.919922,-0.4588112885083983,Hang Seng
1445,2002-03-26,11214.25,11524.230469,11165.0,11207.919922,11207.919922,-0.472156094450582,Nikkei 225
1446,2002-03-27,10351.280273,10453.900391,10337.860352,10426.910156,10426.910156,0.7103954803021173,Dow Jones Industrial
1447,2002-03-27,810.0,810.119995,805.099976,808.820007,808.820007,-0.0111218804320523,Euronext100
1448,2002-03-27,10819.849609,11022.830078,10819.849609,10987.879883,10987.879883,1.862996689074703,Hang Seng
1449,2002-03-27,11251.700195,11421.009766,11190.389648,11323.679688,11323.679688,1.0328389817701789,Nikkei 225
1450,2002-03-28,10429.679688,10502.610352,10403.730469,10403.94043,10403.94043,-0.2202927392328413,Dow Jones Industrial
1451,2002-03-28,811.22998,820.289978,811.150024,819.840027,819.840027,1.362481133580551,Euronext100
1452,2002-03-28,11025.030273,11075.400391,10972.110352,11032.919922,11032.919922,0.4099065468460727,Hang Seng
1453,2002-03-28,11313.55957,11348.219727,11240.990234,11333.110352,11333.110352,0.0832826807172448,Nikkei 225
1457,2002-04-02,10352.459961,10352.459961,10264.860352,10313.709961,10313.709961,-0.4727554891883923,Dow Jones Industrial
1458,2002-04-02,817.280029,819.659973,812.3599849999999,812.849976,812.849976,-0.852611579063578,Euronext100
1459,2002-04-02,11032.360352,11055.980469,10816.730469,10878.040039,10878.040039,-1.403797762468706,Hang Seng
1460,2002-04-02,11142.830078,11217.240234,11049.849609,11204.490234,11204.490234,1.5939325205312826,Nikkei 225
1461,2002-04-03,10311.80957,10339.860352,10139.480469,10198.290039,10198.290039,-1.119092183476622,Dow Jones Industrial
1462,2002-04-03,812.070007,813.369995,806.469971,811.590027,811.590027,-0.1550038798303399,Euronext100
1463,2002-04-03,10831.230469,10853.879883,10783.0,10833.959961,10833.959961,-0.4052207736132907,Hang Seng
1464,2002-04-03,11103.719727,11476.94043,11042.25,11400.709961,11400.709961,1.7512597441030398,Nikkei 225
1465,2002-04-04,10199.540039,10261.879883,10157.259766,10235.169922,10235.169922,0.3616281048976377,Dow Jones Industrial
1466,2002-04-04,807.900024,809.25,796.159973,798.23999,798.23999,-1.64492373684626,Euronext100
1467,2002-04-04,10766.55957,10838.219727,10747.990234,10831.370117,10831.370117,-0.0239048695889865,Hang Seng
1468,2002-04-04,11430.25,11537.129883,11336.200195,11379.200195,11379.200195,-0.1886704080147905,Nikkei 225
1472,2002-04-08,10258.910156,10258.910156,10120.870117,10249.080078,10249.080078,-0.2196296869155789,Dow Jones Industrial
1473,2002-04-08,792.330017,792.429993,778.51001,781.780029,781.780029,-1.5799463360831267,Euronext100
1474,2002-04-08,10833.160156,10856.639648,10702.44043,10723.679688,10723.679688,-0.9942456756322882,Hang Seng
1475,2002-04-08,11321.280273,11430.030273,11265.179688,11352.889648,11352.889648,0.153495028806172,Nikkei 225
1476,2002-04-09,10249.839844,10304.990234,10201.129883,10208.669922,10208.669922,-0.3942808104967721,Dow Jones Industrial
1477,2002-04-09,787.659973,790.789978,785.3900150000001,786.169983,786.169983,0.5615331470689267,Euronext100
1478,2002-04-09,10711.080078,10791.089844,10688.69043,10733.69043,10733.69043,0.0933517439093423,Hang Seng
1479,2002-04-09,11337.490234,11363.200195,11113.080078,11114.490234,11114.490234,-2.0999007423805782,Nikkei 225
1480,2002-04-10,10210.400391,10394.669922,10210.400391,10381.730469,10381.730469,1.695231095943761,Dow Jones Industrial
1481,2002-04-10,782.840027,796.780029,780.619995,794.52002,794.52002,1.0621159775315414,Euronext100
1482,2002-04-10,10692.950195,10692.950195,10610.759766,10643.139648,10643.139648,-0.8436127591952558,Hang Seng
1483,2002-04-10,11089.129883,11293.169922,11052.700195,11218.580078,11218.580078,0.936523779395504,Nikkei 225
1484,2002-04-11,10378.889648,10378.889648,10154.280273,10176.080078,10176.080078,-1.9808874022888,Dow Jones Industrial
1485,2002-04-11,796.099976,798.169983,782.179993,782.26001,782.26001,-1.5430712494821863,Euronext100
1486,2002-04-11,10748.450195,10829.040039,10720.660156,10744.910156,10744.910156,0.9562075793971614,Hang Seng
1487,2002-04-11,11291.379883,11320.669922,11147.269531,11147.269531,11147.269531,-0.6356468154097628,Nikkei 225
1488,2002-04-12,10178.570313,10237.94043,10138.650391,10190.820313,10190.820313,0.1448517984038444,Dow Jones Industrial
1489,2002-04-12,783.77002,788.159973,781.8099980000001,785.9400019999999,785.9400019999999,0.4704307970440524,Euronext100
1490,2002-04-12,10653.820313,10717.549805,10630.410156,10710.480469,10710.480469,-0.3204278723612619,Hang Seng
1491,2002-04-12,11069.839844,11122.769531,10896.120117,10962.980469,10962.980469,-1.6532215488959112,Nikkei 225
1492,2002-04-15,10189.570313,10225.759766,10070.490234,10093.669922,10093.669922,-0.953312765961245,Dow Jones Industrial
1493,2002-04-15,788.419983,793.210022,785.659973,790.919983,790.919983,0.6336337363319622,Euronext100
1494,2002-04-15,10720.410156,10764.480469,10697.469727,10727.980469,10727.980469,0.1633913627932193,Hang Seng
1495,2002-04-15,11013.669922,11138.700195,10941.80957,11137.299805,11137.299805,1.5900724852417891,Nikkei 225
1496,2002-04-16,10100.379883,10308.169922,10100.110352,10301.320313,10301.320313,2.0572338168836746,Dow Jones Industrial
1497,2002-04-16,796.700012,807.570007,796.179993,807.349976,807.349976,2.0773268286483404,Euronext100
1498,2002-04-16,10745.200195,10797.139648,10690.469727,10788.530273,10788.530273,0.5644100879468095,Hang Seng
1499,2002-04-16,11160.910156,11346.660156,11141.269531,11346.660156,11346.660156,1.8798124739895168,Nikkei 225
1500,2002-04-17,10299.660156,10326.44043,10188.259766,10220.780273,10220.780273,-0.7818419149471567,Dow Jones Industrial
1501,2002-04-17,811.950012,816.02002,808.039978,808.049988,808.049988,0.086704901320278,Euronext100
1502,2002-04-17,10938.69043,11090.580078,10929.070313,11090.580078,11090.580078,2.799730800736855,Hang Seng
1503,2002-04-17,11422.75,11544.830078,11403.790039,11543.709961,11543.709961,1.7366326504086205,Nikkei 225
1504,2002-04-18,10219.469727,10258.839844,10057.0,10205.280273,10205.280273,-0.1516518268272149,Dow Jones Industrial
1505,2002-04-18,808.72998,814.919983,804.200012,807.030029,807.030029,-0.1262247404426597,Euronext100
1506,2002-04-18,11102.679688,11222.389648,11070.799805,11217.150391,11217.150391,1.141241595208098,Hang Seng
1507,2002-04-18,11499.780273,11635.980469,11485.089844,11575.730469,11575.730469,0.2773848971273418,Nikkei 225
1508,2002-04-19,10212.69043,10270.879883,10212.69043,10257.110352,10257.110352,0.5078751157587158,Dow Jones Industrial
1509,2002-04-19,803.080017,810.169983,800.400024,809.369995,809.369995,0.2899478229948293,Euronext100
1510,2002-04-19,11166.5,11285.049805,11135.040039,11252.179688,11252.179688,0.3122833855210283,Hang Seng
1511,2002-04-19,11488.5,11525.879883,11386.719727,11512.009766,11512.009766,-0.5504680950428664,Nikkei 225
1512,2002-04-22,10256.0,10256.0,10109.240234,10136.429688,10136.429688,-1.1765561630763588,Dow Jones Industrial
1513,2002-04-22,806.52002,807.969971,798.289978,803.030029,803.030029,-0.7833211064366186,Euronext100
1514,2002-04-22,11259.040039,11301.669922,11134.169922,11139.419922,11139.419922,-1.0021148713102668,Hang Seng
1515,2002-04-22,11555.080078,11765.049805,11555.080078,11721.639648,11721.639648,1.8209668534084236,Nikkei 225
1516,2002-04-23,10137.200195,10177.129883,10069.459961,10089.240234,10089.240234,-0.4655431493385098,Dow Jones Industrial
1517,2002-04-23,804.299988,807.619995,796.97998,802.929993,802.929993,-0.0124573174585584,Euronext100
1518,2002-04-23,11102.230469,11355.110352,11102.230469,11345.179688,11345.179688,1.8471317846060489,Hang Seng
1519,2002-04-23,11633.179688,11812.990234,11576.709961,11736.830078,11736.830078,0.1295930471859607,Nikkei 225
1520,2002-04-24,10090.070313,10163.419922,10027.660156,10030.429688,10030.429688,-0.5829036145042266,Dow Jones Industrial
1521,2002-04-24,801.48999,805.320007,794.1900019999999,795.580017,795.580017,-0.9153943761072036,Euronext100
1522,2002-04-24,11362.650391,11417.469727,11305.650391,11396.570313,11396.570313,0.4529732134111341,Hang Seng
1523,2002-04-24,11749.320313,11808.25,11663.709961,11672.879883,11672.879883,-0.5448676906371186,Nikkei 225
1524,2002-04-25,10028.700195,10039.55957,9926.570313,10035.05957,10035.05957,0.0461583615459559,Dow Jones Industrial
1525,2002-04-25,792.049988,792.159973,776.909973,784.960022,784.960022,-1.3348745284033514,Euronext100
1526,2002-04-25,11394.040039,11439.589844,11351.790039,11409.290039,11409.290039,0.1116101217353948,Hang Seng
1527,2002-04-25,11691.730469,11708.009766,11583.070313,11648.719727,11648.719727,-0.2069768235616442,Nikkei 225
1528,2002-04-26,10037.419922,10082.669922,9910.719727,9910.719727,9910.719727,-1.2390543586977445,Dow Jones Industrial
1529,2002-04-26,787.3599849999999,791.849976,782.830017,783.039978,783.039978,-0.2446040494021417,Euronext100
1530,2002-04-26,11449.400391,11461.589844,11348.80957,11385.080078,11385.080078,-0.2121951577814473,Hang Seng
1531,2002-04-26,11681.799805,11685.080078,11464.589844,11541.389648,11541.389648,-0.9213894875607976,Nikkei 225
1535,2002-04-30,9818.900391,10006.280273,9818.900391,9946.219727,9946.219727,1.2866729243319108,Dow Jones Industrial
1536,2002-04-30,777.01001,783.919983,773.1400150000001,783.919983,783.919983,0.7855369583459559,Euronext100
1537,2002-04-30,11337.889648,11497.580078,11317.660156,11497.580078,11497.580078,1.197816846180455,Hang Seng
1538,2002-04-30,11532.570313,11548.780273,11440.660156,11492.540039,11492.540039,-0.4232558685726917,Nikkei 225
1541,2002-05-02,10057.620117,10117.540039,10040.120117,10091.870117,10091.870117,0.3204912543997684,Dow Jones Industrial
1542,2002-05-02,785.299988,786.369995,774.590027,774.590027,774.590027,-1.19016687957042,Euronext100
1543,2002-05-02,11577.570313,11800.830078,11577.570313,11780.110352,11780.110352,2.457302076465684,Hang Seng
1544,2002-05-02,11609.69043,11609.69043,11518.570313,11551.009766,11551.009766,-0.0154098966049787,Nikkei 225
1551,2002-05-07,9810.530273,9919.030273,9810.530273,9836.549805,9836.549805,0.2906775042377241,Dow Jones Industrial
1552,2002-05-07,758.969971,761.210022,745.799988,755.099976,755.099976,-1.4152578494000534,Euronext100
1553,2002-05-07,11639.509766,11813.900391,11591.259766,11795.980469,11795.980469,0.5093665156246097,Hang Seng
1554,2002-05-07,11500.129883,11508.580078,11250.860352,11316.040039,11316.040039,-2.0341920902155697,Nikkei 225
1555,2002-05-08,9847.959961,10148.94043,9847.959961,10141.830078,10141.830078,3.1035299881755574,Dow Jones Industrial
1556,2002-05-08,762.669983,771.969971,762.280029,771.969971,771.969971,2.234140582200217,Euronext100
1557,2002-05-08,11873.25,11890.719727,11699.330078,11768.30957,11768.30957,-0.2345790506581457,Hang Seng
1558,2002-05-08,11356.540039,11581.410156,11356.540039,11520.75,11520.75,1.8090247144273208,Nikkei 225
1559,2002-05-09,10137.959961,10144.740234,10016.730469,10037.419922,10037.419922,-1.0295001513236923,Dow Jones Industrial
1560,2002-05-09,773.840027,774.549988,767.840027,770.76001,770.76001,-0.1567367961777921,Euronext100
1561,2002-05-09,11957.160156,11962.099609,11677.549805,11700.759766,11700.759766,-0.5739975108421613,Hang Seng
1562,2002-05-09,11633.799805,11727.519531,11620.519531,11633.299805,11633.299805,0.9769312327756464,Nikkei 225
1563,2002-05-10,10040.25,10062.049805,9922.349609,9939.919922,9939.919922,-0.9713651591511052,Dow Jones Industrial
1564,2002-05-10,768.320007,770.450012,760.0,761.530029,761.530029,-1.1975168509326228,Euronext100
1565,2002-05-10,11720.459961,11752.959961,11630.040039,11645.900391,11645.900391,-0.468853100970501,Hang Seng
1566,2002-05-10,11534.730469,11587.429688,11523.839844,11531.110352,11531.110352,-0.8784218984546399,Nikkei 225
1567,2002-05-13,9938.820313,10110.969727,9920.200195,10109.660156,10109.660156,1.7076619865348697,Dow Jones Industrial
1568,2002-05-13,754.820007,767.9400019999999,754.820007,767.700012,767.700012,0.8102087593449214,Euronext100
1569,2002-05-13,11653.549805,11772.929688,11650.620117,11733.429688,11733.429688,0.7515889202319048,Hang Seng
1570,2002-05-13,11473.929688,11473.929688,11309.480469,11336.950195,11336.950195,-1.683794110654091,Nikkei 225
1571,2002-05-14,10119.339844,10304.44043,10119.339844,10298.139648,10298.139648,1.8643504241647515,Dow Jones Industrial
1572,2002-05-14,769.25,782.6400150000001,765.679993,780.049988,780.049988,1.6086981642511544,Euronext100
1573,2002-05-14,11824.929688,11824.929688,11662.009766,11690.30957,11690.30957,-0.3674979877716477,Hang Seng
1574,2002-05-14,11451.599609,11507.660156,11336.80957,11356.19043,11356.19043,0.1697126182003128,Nikkei 225
1575,2002-05-15,10288.55957,10349.070313,10223.69043,10243.679688,10243.679688,-0.5288329917974677,Dow Jones Industrial
1576,2002-05-15,784.419983,786.8099980000001,777.73999,783.6400150000001,783.6400150000001,0.4602303769281057,Euronext100
1577,2002-05-15,11791.530273,11902.709961,11738.080078,11838.360352,11838.360352,1.2664402179727752,Hang Seng
1578,2002-05-15,11486.05957,11693.910156,11486.05957,11642.969727,11642.969727,2.525312504820332,Nikkei 225
1579,2002-05-16,10242.110352,10318.830078,10230.679688,10289.209961,10289.209961,0.444471853735684,Dow Jones Industrial
1580,2002-05-16,780.1099849999999,786.72998,778.8599849999999,782.450012,782.450012,-0.1518558237483591,Euronext100
1581,2002-05-16,11838.530273,11839.570313,11762.25,11832.769531,11832.769531,-0.0472263120378402,Hang Seng
1582,2002-05-16,11671.419922,11747.349609,11579.120117,11738.69043,11738.69043,0.822133057496699,Nikkei 225
1583,2002-05-17,10291.049805,10353.429688,10256.719727,10353.080078,10353.080078,0.6207485049104067,Dow Jones Industrial
1584,2002-05-17,784.8900150000001,787.130005,776.299988,777.5,777.5,-0.6326298068994096,Euronext100
1585,2002-05-17,11924.620117,12021.719727,11867.389648,11974.610352,11974.610352,1.1987119383031877,Hang Seng
1586,2002-05-17,11820.330078,11926.900391,11817.650391,11847.320313,11847.320313,0.925400355753303,Nikkei 225
1590,2002-05-21,10229.080078,10292.950195,10086.549805,10105.709961,10105.709961,-1.21012795346791,Dow Jones Industrial
1591,2002-05-21,769.380005,775.650024,765.599976,770.320007,770.320007,-0.1594168905618587,Euronext100
1592,2002-05-21,11959.650391,12006.919922,11687.269531,11753.290039,11753.290039,-1.8482464689386304,Hang Seng
1593,2002-05-21,11803.740234,11824.730469,11765.209961,11801.160156,11801.160156,-0.4670830007560189,Nikkei 225
1594,2002-05-22,10098.580078,10157.879883,10063.5,10157.879883,10157.879883,0.5162420275402146,Dow Jones Industrial
1595,2002-05-22,767.1099849999999,768.9400019999999,757.26001,759.01001,759.01001,-1.4682205962748718,Euronext100
1596,2002-05-22,11745.759766,11797.849609,11698.120117,11795.200195,11795.200195,0.3565823344861885,Hang Seng
1597,2002-05-22,11767.570313,11963.230469,11767.0,11961.980469,11961.980469,1.3627500252018532,Nikkei 225
1598,2002-05-23,10158.299805,10216.080078,10086.959961,10216.080078,10216.080078,0.5729561253958515,Dow Jones Industrial
1599,2002-05-23,763.960022,766.219971,758.099976,763.340027,763.340027,0.5704821995694109,Euronext100
1600,2002-05-23,11754.459961,11761.679688,11586.519531,11624.75,11624.75,-1.4450809836381917,Hang Seng
1601,2002-05-23,12001.280273,12019.860352,11936.870117,11979.849609,11979.849609,0.1493827886302812,Nikkei 225
1602,2002-05-24,10211.919922,10217.669922,10084.75,10104.259766,10104.259766,-1.094552031172924,Dow Jones Industrial
1603,2002-05-24,767.630005,768.9400019999999,761.820007,763.47998,763.47998,0.0183342933751218,Euronext100
1604,2002-05-24,11636.860352,11672.990234,11595.589844,11626.780273,11626.780273,0.0174650895718109,Hang Seng
1605,2002-05-24,12013.349609,12023.419922,11842.799805,11976.280273,11976.280273,-0.0297944975646391,Nikkei 225
1609,2002-05-28,10106.540039,10118.509766,9961.860352,9981.580078,9981.580078,-1.2141383024692698,Dow Jones Industrial
1610,2002-05-28,771.400024,774.1099849999999,761.3900150000001,762.099976,762.099976,-0.4792619068581527,Euronext100
1611,2002-05-28,11568.740234,11610.969727,11544.099609,11581.580078,11581.580078,0.1456982421264907,Hang Seng
1612,2002-05-28,11941.969727,11950.280273,11889.55957,11936.080078,11936.080078,-0.3362421131204995,Nikkei 225
1613,2002-05-29,9976.94043,9988.5,9922.969727,9923.040039,9923.040039,-0.58648068284326,Dow Jones Industrial
1614,2002-05-29,761.299988,763.6099849999999,759.049988,761.26001,761.26001,-0.1102172977892834,Euronext100
1615,2002-05-29,11480.950195,11581.669922,11404.299805,11430.660156,11430.660156,-1.3031030393398924,Hang Seng
1616,2002-05-29,11837.269531,11887.730469,11796.589844,11853.0,11853.0,-0.6960415601863335,Nikkei 225
1617,2002-05-30,9915.009766,9943.519531,9802.230469,9911.69043,9911.69043,-0.1143763297879685,Dow Jones Industrial
1618,2002-05-30,758.599976,758.900024,747.630005,749.1900019999999,749.1900019999999,-1.5855302841929153,Euronext100
1619,2002-05-30,11413.849609,11413.849609,11268.540039,11380.610352,11380.610352,-0.4378557608829658,Hang Seng
1620,2002-05-30,11804.459961,11812.589844,11680.580078,11770.030273,11770.030273,-0.699989260102929,Nikkei 225
1621,2002-05-31,9915.150391,10042.259766,9915.009766,9925.25,9925.25,0.136803808550745,Dow Jones Industrial
1622,2002-05-31,749.22998,755.530029,747.030029,753.3900150000001,753.3900150000001,0.5606071876010033,Euronext100
1623,2002-05-31,11385.19043,11429.05957,11260.200195,11301.94043,11301.94043,-0.6912627668179017,Hang Seng
1624,2002-05-31,11780.490234,11911.910156,11743.990234,11763.700195,11763.700195,-0.0537813230142791,Nikkei 225
1625,2002-06-03,9923.94043,9986.490234,9704.179688,9709.790039,9709.790039,-2.1708265383743486,Dow Jones Industrial
1626,2002-06-03,749.75,754.1400150000001,744.840027,744.950012,744.950012,-1.1202700901205898,Euronext100
1627,2002-06-03,11339.200195,11397.370117,11282.759766,11359.799805,11359.799805,0.5119419568556438,Hang Seng
1628,2002-06-03,11804.040039,11905.160156,11796.450195,11901.389648,11901.389648,1.1704604054642909,Nikkei 225
1629,2002-06-04,9710.339844,9739.410156,9592.790039,9687.839844,9687.839844,-0.2260625091977774,Dow Jones Industrial
1630,2002-06-04,732.900024,733.179993,719.710022,719.710022,719.710022,-3.3881454585438675,Euronext100
1631,2002-06-04,11279.049805,11317.55957,11204.860352,11312.549805,11312.549805,-0.415940428626238,Hang Seng
1632,2002-06-04,11854.509766,11874.299805,11624.389648,11653.070313,11653.070313,-2.08647344843238,Nikkei 225
1633,2002-06-05,9688.530273,9800.889648,9688.320313,9796.799805,9796.799805,1.1247085289862957,Dow Jones Industrial
1634,2002-06-05,724.039978,728.669983,720.73999,721.650024,721.650024,0.2695532840586212,Euronext100
1635,2002-06-05,11328.519531,11407.589844,11297.959961,11402.379883,11402.379883,0.794074541535239,Hang Seng
1636,2002-06-05,11703.820313,11769.400391,11654.120117,11663.870117,11663.870117,0.0926777553890811,Nikkei 225
1637,2002-06-06,9795.700195,9802.549805,9594.660156,9624.639648,9624.639648,-1.7573101464432803,Dow Jones Industrial
1638,2002-06-06,725.169983,733.929993,723.539978,724.76001,724.76001,0.4309548806998853,Euronext100
1639,2002-06-06,11438.610352,11475.19043,11345.610352,11380.769531,11380.769531,-0.189524925688711,Hang Seng
1640,2002-06-06,11700.129883,11743.889648,11540.320313,11574.94043,11574.94043,-0.7624372194473095,Nikkei 225
1641,2002-06-07,9592.379883,9636.469727,9472.540039,9589.669922,9589.669922,-0.3633354315480064,Dow Jones Industrial
1642,2002-06-07,713.700012,713.700012,702.919983,710.900024,710.900024,-1.9123552360456488,Euronext100
1643,2002-06-07,11274.589844,11325.540039,11236.19043,11284.709961,11284.709961,-0.8440516235597606,Hang Seng
1644,2002-06-07,11467.030273,11467.030273,11365.610352,11438.530273,11438.530273,-1.1784955423740362,Nikkei 225
1645,2002-06-10,9587.379883,9718.089844,9562.540039,9645.400391,9645.400391,0.5811510662337538,Dow Jones Industrial
1646,2002-06-10,717.880005,719.73999,708.22998,711.419983,711.419983,0.0731409456247167,Euronext100
1647,2002-06-10,11270.099609,11326.429688,11228.990234,11288.839844,11288.839844,0.0365971568101697,Hang Seng
1648,2002-06-10,11470.919922,11522.040039,11370.209961,11370.209961,11370.209961,-0.5972822589040638,Nikkei 225
1649,2002-06-11,9647.620117,9758.799805,9508.69043,9517.259766,9517.259766,-1.3285153524530302,Dow Jones Industrial
1650,2002-06-11,712.099976,718.5,709.51001,718.099976,718.099976,0.9389661746400436,Euronext100
1651,2002-06-11,11304.730469,11306.429688,11176.0,11215.019531,11215.019531,-0.6539229364586618,Hang Seng
1652,2002-06-11,11390.410156,11514.530273,11390.410156,11449.44043,11449.44043,0.6968250302480161,Nikkei 225
1653,2002-06-12,9515.120117,9624.769531,9449.980469,9617.709961,9617.709961,1.0554529083975916,Dow Jones Industrial
1654,2002-06-12,714.3599849999999,714.3599849999999,704.549988,704.570007,704.570007,-1.8841344453686348,Euronext100
1655,2002-06-12,11167.179688,11167.179688,11117.299805,11147.969727,11147.969727,-0.5978572200847632,Hang Seng
1656,2002-06-12,11392.320313,11405.290039,11261.929688,11327.05957,11327.05957,-1.0688807086094545,Nikkei 225
1657,2002-06-13,9612.870117,9625.400391,9491.860352,9502.799805,9502.799805,-1.1947766824531247,Dow Jones Industrial
1658,2002-06-13,711.599976,712.789978,692.9400019999999,695.789978,695.789978,-1.24615423772928,Euronext100
1659,2002-06-13,11173.769531,11191.490234,11105.400391,11119.330078,11119.330078,-0.2569046176240874,Hang Seng
1660,2002-06-13,11366.05957,11396.280273,11132.589844,11144.839844,11144.839844,-1.608711642010019,Nikkei 225
1661,2002-06-14,9498.919922,9498.919922,9260.990234,9474.209961,9474.209961,-0.3008570588318271,Dow Jones Industrial
1662,2002-06-14,689.6900019999999,690.619995,667.090027,676.8900150000001,676.8900150000001,-2.716331593956922,Euronext100
1663,2002-06-14,11024.589844,11066.75,10940.230469,10955.519531,10955.519531,-1.4732051827843984,Hang Seng
1664,2002-06-14,11121.889648,11127.160156,10911.070313,10920.629883,10920.629883,-2.0117827096520102,Nikkei 225
1665,2002-06-17,9476.5,9687.769531,9476.5,9687.419922,9687.419922,2.250424699026765,Dow Jones Industrial
1666,2002-06-17,682.330017,703.669983,681.460022,703.5599980000001,703.5599980000001,3.94007629141937,Euronext100
1667,2002-06-17,10871.509766,10900.480469,10811.620117,10832.259766,10832.259766,-1.125092832441421,Hang Seng
1668,2002-06-17,10858.049805,10888.040039,10577.889648,10664.110352,10664.110352,-2.3489444633529866,Nikkei 225
1669,2002-06-18,9684.519531,9721.75,9636.959961,9706.120117,9706.120117,0.1930358666246467,Dow Jones Industrial
1670,2002-06-18,706.8099980000001,708.47998,699.3099980000001,703.77002,703.77002,0.0298513276191014,Euronext100
1671,2002-06-18,10963.370117,10983.719727,10838.860352,10852.040039,10852.040039,0.1826052312933423,Hang Seng
1672,2002-06-18,10799.429688,10884.259766,10747.679688,10839.929688,10839.929688,1.648701393708163,Nikkei 225
1673,2002-06-19,9702.0,9733.389648,9542.740234,9561.570313,9561.570313,-1.489264528540346,Dow Jones Industrial
1674,2002-06-19,692.02002,695.030029,687.369995,692.909973,692.909973,-1.5431244144216372,Euronext100
1675,2002-06-19,10843.009766,10865.040039,10612.030273,10673.110352,10673.110352,-1.648811526284122,Hang Seng
1676,2002-06-19,10757.030273,10771.599609,10448.700195,10476.179688,10476.179688,-3.355649072176892,Nikkei 225
1677,2002-06-20,9561.639648,9573.889648,9425.879883,9431.769531,9431.769531,-1.3575257802949103,Dow Jones Industrial
1678,2002-06-20,683.6900019999999,689.23999,671.969971,674.869995,674.869995,-2.6035096481429987,Euronext100
1679,2002-06-20,10668.769531,10768.030273,10583.280273,10754.410156,10754.410156,0.7617255075486495,Hang Seng
1680,2002-06-20,10467.219727,10629.44043,10325.549805,10612.980469,10612.980469,1.3058269815350745,Nikkei 225
1681,2002-06-21,9430.660156,9430.660156,9220.629883,9253.790039,9253.790039,-1.8870212150013168,Dow Jones Industrial
1682,2002-06-21,665.8900150000001,683.26001,658.669983,670.1900019999999,670.1900019999999,-0.6934658578205299,Euronext100
1683,2002-06-21,10608.94043,10639.459961,10574.030273,10591.860352,10591.860352,-1.511471123400587,Hang Seng
1684,2002-06-21,10489.780273,10489.780273,10327.910156,10354.349609,10354.349609,-2.4369295765261034,Nikkei 225
1685,2002-06-24,9252.469727,9369.950195,9083.55957,9281.820313,9281.820313,0.3029058783684091,Dow Jones Industrial
1686,2002-06-24,667.539978,673.789978,647.340027,648.26001,648.26001,-3.2722051857765555,Euronext100
1687,2002-06-24,10544.450195,10674.519531,10509.230469,10657.339844,10657.339844,0.6182057714501088,Hang Seng
1688,2002-06-24,10255.990234,10490.870117,10169.070313,10471.320313,10471.320313,1.1296769803709197,Nikkei 225
1689,2002-06-25,9285.55957,9413.080078,9111.25,9126.820313,9126.820313,-1.6699310563350278,Dow Jones Industrial
1690,2002-06-25,658.580017,667.650024,657.650024,666.119995,666.119995,2.755065054838113,Euronext100
1691,2002-06-25,10633.55957,10687.040039,10553.540039,10608.980469,10608.980469,-0.4537659088278523,Hang Seng
1692,2002-06-25,10463.969727,10580.490234,10404.219727,10496.669922,10496.669922,0.2420860812416103,Nikkei 225
1693,2002-06-26,9108.219727,9160.80957,8926.570313,9120.110352,9120.110352,-0.0735191531101242,Dow Jones Industrial
1694,2002-06-26,636.159973,652.929993,629.6099849999999,652.919983,652.919983,-1.981626748796217,Euronext100
1695,2002-06-26,10493.129883,10493.129883,10291.160156,10355.919922,10355.919922,-2.385342755031528,Hang Seng
1696,2002-06-26,10376.290039,10376.290039,10060.719727,10074.55957,10074.55957,-4.0213739703798606,Nikkei 225
1697,2002-06-27,9122.120117,9269.919922,9034.959961,9269.919922,9269.919922,1.6426289180497378,Dow Jones Industrial
1698,2002-06-27,662.590027,671.049988,656.4400019999999,660.570007,660.570007,1.171663327694472,Euronext100
1699,2002-06-27,10472.849609,10531.509766,10411.150391,10518.089844,10518.089844,1.565963460720554,Hang Seng
1700,2002-06-27,10182.120117,10335.969727,10176.179688,10261.599609,10261.599609,1.8565579735809967,Nikkei 225
1701,2002-06-28,9270.330078,9362.820313,9237.730469,9243.259766,9243.259766,-0.2875985577472817,Dow Jones Industrial
1702,2002-06-28,675.0,687.3900150000001,670.880005,687.3900150000001,687.3900150000001,4.060131055874594,Euronext100
1703,2002-06-28,10615.139648,10699.320313,10584.030273,10598.549805,10598.549805,0.7649674246307914,Hang Seng
1704,2002-06-28,10390.530273,10621.839844,10366.469727,10621.839844,10621.839844,3.5105660786457493,Nikkei 225
1708,2002-07-02,9104.950195,9135.820313,8960.540039,9007.75,9007.75,-1.120114059304933,Dow Jones Industrial
1709,2002-07-02,676.349976,677.9400019999999,660.070007,662.1900019999999,662.1900019999999,-3.7654374224248,Euronext100
1710,2002-07-02,10511.120117,10511.120117,10436.459961,10491.759766,10491.759766,-1.007591047499934,Hang Seng
1711,2002-07-02,10516.660156,10622.320313,10371.259766,10622.320313,10622.320313,0.2536929274208566,Nikkei 225
