0,1,2,3,4,5
9542.910156,9543.05957,9436.129883,9496.280273,9496.280273,-0.5020842084295651
9306.209961,9330.929688,9262.299805,9280.669922,9280.669922,-0.3214582116824238
9282.030273,9350.269531,9252.929688,9344.610352,9344.610352,0.6889635181230647
9345.360352,9445.719727,9321.629883,9441.269531,9441.269531,1.034384263858712
9440.129883,9511.019531,9439.980469,9497.339844,9497.339844,0.5938853118841347
9496.589844,9577.219727,9476.179688,9547.219727,9547.219727,0.5251984641942764
9546.540039,9633.0,9508.219727,9627.480469,9627.480469,0.8406713608257954
9625.44043,9649.849609,9571.55957,9605.410156,9605.410156,-0.2292428748213559
9598.080078,9631.110352,9535.959961,9626.799805,9626.799805,0.2226833487858792
9626.419922,9713.709961,9580.929688,9683.410156,9683.410156,0.5880495299237065
9683.709961,9799.719727,9679.179688,9791.709961,9791.709961,1.11840563660206
9789.820313,9854.580078,9749.459961,9783.919922,9783.919922,-0.0795574933390441
9784.75,9847.709961,9784.679688,9820.200195,9820.200195,0.3708153101132927
9749.990234,9805.389648,9666.030273,9707.44043,9707.44043,-0.4216973377816124
9706.679688,9735.929688,9641.009766,9665.19043,9665.19043,-0.4352331626927164
9663.230469,9823.669922,9663.230469,9789.360352,9789.360352,1.2847126282642618
9789.740234,9834.480469,9739.110352,9742.200195,9742.200195,-0.4817491164309295
9741.830078,9776.820313,9608.589844,9712.280273,9712.280273,-0.3071166820751148
9507.620117,9524.780273,9430.080078,9487.669922,9487.669922,-0.2272553797931453
9488.730469,9625.05957,9481.089844,9599.75,9599.75,1.1813235380386589
9601.259766,9774.320313,9601.259766,9731.25,9731.25,1.369827339253615
9725.69043,9740.320313,9675.620117,9725.580078,9725.580078,-0.0582650944123241
9728.219727,9836.669922,9728.070313,9786.870117,9786.870117,0.6301941735963101
9786.040039,9865.009766,9764.879883,9864.94043,9864.94043,0.7977045987806797
9883.980469,9895.089844,9815.05957,9871.05957,9871.05957,-0.1491051335325011
9873.549805,10027.730469,9873.480469,10015.860352,10015.860352,1.466922380248592
10014.879883,10062.94043,9977.469727,10062.94043,10062.94043,0.4700552558183357
10061.360352,10061.660156,9939.910156,9995.910156,9995.910156,-0.6661102136724106
9996.669922,10117.959961,9995.150391,10092.19043,10092.19043,0.963196672413158
10092.419922,10098.389648,9992.80957,10041.480469,10041.480469,-0.5024673419683046
10038.839844,10119.469727,9943.759766,9949.360352,9949.360352,-0.9173957693229928
9946.179688,10105.19043,9916.780273,10081.30957,10081.30957,1.3262080508871676
10099.900391,10109.570313,9932.5,9972.179688,9972.179688,-1.0824970827673863
9868.339844,9947.540039,9837.959961,9882.169922,9882.169922,0.1440009997624614
9881.110352,9902.419922,9758.080078,9762.69043,9762.69043,-1.2090410602433543
9762.910156,9969.910156,9759.129883,9962.580078,9962.580078,2.0474852647765385
9961.519531,9962.129883,9684.540039,9712.730469,9712.730469,-2.5078805594921594
9712.129883,9858.589844,9678.950195,9789.44043,9789.44043,0.7897878072992359
9767.299805,9928.040039,9767.139648,9802.139648,9802.139648,0.3093508998487815
9807.799805,10013.070313,9807.799805,10005.959961,10005.959961,2.0793451258530826
10001.349609,10044.5,9936.80957,10023.419922,10023.419922,0.1744956112961881
10020.620117,10228.230469,10020.620117,10226.94043,10226.94043,2.0304497824470413
10223.009766,10260.799805,10197.69043,10246.969727,10246.969727,0.1958483784773479
10247.419922,10341.969727,10246.139648,10291.259766,10291.259766,0.4322257231159643
10289.820313,10321.639648,10171.240234,10197.469727,10197.469727,-0.9113562492112036
10197.849609,10305.69043,10192.030273,10270.469727,10270.469727,0.7158638559790598
10267.530273,10434.240234,10267.450195,10406.959961,10406.959961,1.3289580479574514
10404.769531,10438.169922,10361.990234,10437.419922,10437.419922,0.2926883654222445
10426.269531,10432.660156,10360.099609,10426.30957,10426.30957,-0.1064473029065427
10425.330078,10425.330078,10256.110352,10332.44043,10332.44043,-0.900310309892316
10327.910156,10342.719727,10271.679688,10318.160156,10318.160156,-0.1382081425656101
10451.25,10453.969727,10359.580078,10433.709961,10433.709961,-0.1649633160461072
10432.959961,10481.480469,10420.94043,10464.400391,10464.400391,0.2941468577784434
10452.230469,10452.230469,10231.25,10309.919922,10309.919922,-1.476247689574861
10309.769531,10364.339844,10263.290039,10344.839844,10344.839844,0.3387021651398703
10343.820313,10501.280273,10343.44043,10471.580078,10471.580078,1.2251541436236968
10470.44043,10513.519531,10421.469727,10452.679688,10452.679688,-0.1804922452888324
10455.629883,10507.629883,10350.049805,10366.150391,10366.150391,-0.8278192729787692
10368.570313,10516.700195,10311.80957,10388.900391,10388.900391,0.2194643058598844
10386.860352,10443.160156,10360.179688,10390.110352,10390.110352,0.0116466705277984
10385.419922,10385.650391,10249.839844,10285.969727,10285.969727,-1.0023052833115886
10282.849609,10342.269531,10235.629883,10337.049805,10337.049805,0.4965995366087661
10336.0,10444.599609,10335.769531,10405.830078,10405.830078,0.6653762369097871
10403.410156,10484.049805,10400.080078,10471.5,10471.5,0.6310877797133907
10471.280273,10514.660156,10471.280273,10501.049805,10501.049805,0.2821926658072016
10499.30957,10499.30957,10426.69043,10452.0,10452.0,-0.4670942992446858
10449.80957,10509.969727,10427.589844,10441.120117,10441.120117,-0.1040937906620742
10439.990234,10440.05957,10307.959961,10308.259766,10308.259766,-1.2724722013654488
10309.389648,10372.349609,10263.900391,10328.889648,10328.889648,0.2001296287472698
10330.099609,10458.049805,10329.799805,10414.139648,10414.139648,0.8253549307355224
10414.669922,10479.820313,10414.589844,10464.929688,10464.929688,0.4877026976467968
10517.910156,10551.610352,10506.339844,10547.080078,10547.080078,0.2565589686041924
10547.830078,10580.330078,10544.280273,10545.410156,10545.410156,-0.0158330266543105
10544.360352,10550.700195,10505.660156,10548.509766,10548.509766,0.0293929771734369
10430.69043,10604.969727,10430.69043,10583.959961,10583.959961,1.4951036762908876
10584.55957,10584.55957,10522.519531,10572.019531,10572.019531,-0.1128162809005184
10564.719727,10594.990234,10546.549805,10573.679688,10573.679688,0.015703309997983
10571.110352,10612.370117,10505.209961,10606.860352,10606.860352,0.313804323367739
10606.400391,10619.400391,10554.330078,10618.19043,10618.19043,0.1068183951141055
10662.860352,10663.080078,10568.839844,10627.259766,10627.259766,-0.3444345614917576
10628.089844,10709.259766,10614.490234,10680.769531,10680.769531,0.5035142282980187
10680.160156,10723.769531,10666.860352,10710.549805,10710.549805,0.2788214268041766
10706.990234,10709.94043,10561.05957,10609.650391,10609.650391,-0.9420563447909868
10608.370117,10729.889648,10591.969727,10725.429688,10725.429688,1.0912640165618992
10719.69043,10719.919922,10517.299805,10603.150391,10603.150391,-1.1400876287204764
10603.910156,10614.94043,10374.69043,10389.879883,10389.879883,-2.0113881265045985
10389.580078,10389.580078,10157.639648,10172.980469,10172.980469,-2.087602709968684
10175.099609,10256.870117,10171.769531,10196.860352,10196.860352,0.2347383156073856
10195.349609,10285.129883,10155.599609,10194.290039,10194.290039,-0.0252069059619497
10194.290039,10255.05957,10104.360352,10236.160156,10236.160156,0.4107212649416381
10236.919922,10258.830078,10055.080078,10120.459961,10120.459961,-1.1303085652893063
10122.040039,10239.339844,10043.75,10067.330078,10067.330078,-0.5249749833973971
10068.990234,10190.889648,10068.910156,10185.530273,10185.530273,1.174096747441511
10186.129883,10314.839844,10173.589844,10296.849609,10296.849609,1.0929164512434753
10291.730469,10307.200195,10231.929688,10270.549805,10270.549805,-0.2554160252764337
10273.120117,10273.120117,9998.030273,10002.179688,10002.179688,-2.613006334571788
10003.69043,10031.959961,9835.089844,10012.230469,10012.230469,0.1004859072073927
10005.429688,10028.55957,9904.089844,9908.389648,9908.389648,-1.0371397394567938
9910.280273,10139.429688,9910.05957,10058.639648,10058.639648,1.5163917179047193
10055.459961,10085.540039,9962.959961,10038.379883,10038.379883,-0.2014165504381049
10137.230469,10137.389648,9983.820313,10099.139648,10099.139648,-0.4441042615561441
10261.480469,10320.129883,10261.480469,10309.240234,10309.240234,0.3937229892559069
10309.389648,10406.580078,10294.509766,10392.900391,10392.900391,0.8115065232846774
10387.769531,10438.549805,10339.169922,10402.349609,10402.349609,0.0909199323047893
10402.429688,10433.639648,10368.950195,10383.379883,10383.379883,-0.1823600120456348
10383.160156,10411.120117,10267.830078,10282.410156,10282.410156,-0.9724167673505812
10284.0,10393.509766,10283.929688,10374.160156,10374.160156,0.8923005268999251
10366.599609,10366.679688,10185.830078,10321.030273,10321.030273,-0.5121367146936895
10321.410156,10353.450195,10272.290039,10325.259766,10325.259766,0.0409793682231818
10326.099609,10413.990234,10326.099609,10403.790039,10403.790039,0.7605646228736385
10404.160156,10456.919922,10389.429688,10405.980469,10405.980469,0.0210541542244646
10406.280273,10469.540039,10376.580078,10396.759766,10396.759766,-0.0886096512238254
10396.530273,10452.379883,10390.860352,10444.139648,10444.139648,0.4557177723288896
10445.129883,10571.94043,10445.049805,10566.200195,10566.200195,1.168698917419908
10563.780273,10587.740234,10542.389648,10552.519531,10552.519531,-0.1294757220904552
10552.240234,10612.599609,10533.929688,10564.379883,10564.379883,0.1123935564881772
10560.129883,10601.790039,10526.519531,10567.330078,10567.330078,0.0279258700716322
10560.980469,10611.839844,10507.169922,10611.839844,10611.839844,0.4212016249276029
10611.769531,10644.950195,10594.839844,10624.69043,10624.69043,0.1210966824689352
10623.410156,10644.19043,10570.509766,10642.150391,10642.150391,0.1643338327364185
10642.530273,10693.990234,10621.900391,10685.980469,10685.980469,0.411853585879296
10686.360352,10767.980469,10686.360352,10733.669922,10733.669922,0.4462805555217608
10733.44043,10784.0,10728.150391,10779.169922,10779.169922,0.4238997503243746
10780.0,10819.900391,10694.219727,10741.980469,10741.980469,-0.3450122158673463
10787.179688,10893.889648,10784.759766,10888.830078,10888.830078,0.9543990654409252
10887.620117,10887.839844,10825.419922,10836.150391,10836.150391,-0.4837956568579105
10837.509766,10955.480469,10834.19043,10841.209961,10841.209961,0.0466915815805268
10841.290039,10909.379883,10816.429688,10850.360352,10850.360352,0.084403779955533
10849.230469,10916.639648,10849.230469,10895.860352,10895.860352,0.4193409114897628
10895.019531,10940.219727,10866.830078,10907.419922,10907.419922,0.1060913927542817
10907.339844,10907.419922,10832.830078,10856.629883,10856.629883,-0.4656466823795502
10857.30957,10956.389648,10857.30957,10927.070313,10927.070313,0.6488240896035391
10961.950195,10962.660156,10845.450195,10897.519531,10897.519531,-0.6606268688862382
10896.990234,10949.360352,10844.089844,10927.070313,10927.070313,0.2711698007600516
10926.919922,11000.980469,10926.919922,10997.349609,10997.349609,0.6431668689492076
10996.75,11029.769531,10992.209961,11005.969727,11005.969727,0.0783835951977396
11006.719727,11038.919922,10947.769531,11019.419922,11019.419922,0.1222081773222028
11020.700195,11125.219727,11020.629883,11123.110352,11123.110352,0.9409790237050908
11122.959961,11154.549805,11096.200195,11144.570313,11144.570313,0.1929312963809826
11143.660156,11153.790039,10973.919922,11018.660156,11018.660156,-1.1297892468149051
11018.360352,11095.299805,10977.849609,11092.049805,11092.049805,0.6660487569356333
11093.110352,11146.080078,11081.469727,11117.05957,11117.05957,0.2254746907891291
11116.910156,11153.719727,11071.339844,11124.919922,11124.919922,0.0707053151105752
11119.780273,11149.860352,11016.400391,11134.290039,11134.290039,0.0842263770498785
11132.179688,11205.639648,11105.650391,11204.280273,11204.280273,0.6286007797070781
11205.110352,11258.009766,11187.650391,11205.030273,11205.030273,0.0066938703935148
11203.669922,11218.860352,10973.169922,10991.990234,10991.990234,-1.9012892764185385
10988.870117,11078.519531,10965.379883,11045.269531,11045.269531,0.4847101922925478
11168.230469,11197.929688,10999.69043,11008.610352,11008.610352,-1.4212000421913618
10868.120117,10879.759766,9869.620117,10520.320313,10520.320313,-3.188692217627598
10519.419922,10579.120117,10241.230469,10380.429688,10380.429688,-1.3297183055076434
10386.179688,10835.169922,10386.030273,10785.139648,10785.139648,3.89877849149014
10780.0,10874.540039,10685.379883,10748.259766,10748.259766,-0.3419508991414854
10742.150391,10909.080078,10742.150391,10896.910156,10896.910156,1.3830182116571832
10896.610352,10920.269531,10771.69043,10782.950195,10782.950195,-1.0458006844926817
10780.679688,10780.75,10537.25,10620.160156,10620.160156,-1.509698515305069
10616.980469,10660.969727,10436.05957,10625.830078,10625.830078,0.0533882909176108
10625.450195,10718.860352,10482.200195,10510.950195,10510.950195,-1.0811379643445584
10505.700195,10522.519531,10324.660156,10444.370117,10444.370117,-0.6334353865711462
10440.209961,10440.209961,10065.360352,10068.009766,10068.009766,-3.603475813131229
10193.459961,10196.410156,10052.669922,10066.570313,10066.570313,-1.2441331037010173
10061.429688,10061.660156,9774.480469,10043.75,10043.75,-0.2266940208079604
10045.110352,10179.030273,9952.679688,9974.450195,9974.450195,-0.6899793901680162
9971.730469,10264.200195,9971.730469,10258.990234,10258.990234,2.8526889546517165
10258.0,10258.0,10095.900391,10136.629883,10136.629883,-1.1927133978008708
10133.94043,10218.330078,10013.900391,10024.019531,10024.019531,-1.1109249651983122
10025.610352,10254.219727,10025.610352,10249.540039,10249.540039,2.249801163121856
10250.669922,10315.209961,10175.019531,10255.280273,10255.280273,0.0560047960997067
10249.610352,10249.69043,9889.879883,9931.969727,9931.969727,-3.152625158877509
9931.75,9982.379883,9810.299805,9816.490234,9816.490234,-1.16270484278731
9812.94043,9953.660156,9757.549805,9939.980469,9939.980469,1.2579876519642763
9941.570313,10065.139648,9867.730469,9899.25,9899.25,-0.4097640747587672
9901.669922,10185.830078,9901.669922,10172.530273,10172.530273,2.760615935550681
10166.780273,10215.980469,10082.709961,10211.070313,10211.070313,0.3788638516249332
10211.830078,10328.669922,10186.209961,10190.889648,10190.889648,-0.1976351585230684
10192.400391,10408.320313,10192.400391,10404.769531,10404.769531,2.098736129891998
10409.980469,10441.200195,10319.219727,10434.169922,10434.169922,0.2373798553678696
10435.0,10483.44043,10424.490234,10450.639648,10450.639648,0.1578441421130838
10452.459961,10594.160156,10395.549805,10442.410156,10442.410156,-0.0787462995298637
10441.950195,10493.570313,10283.400391,10293.519531,10293.519531,-1.4258262486888662
10293.299805,10368.040039,10227.240234,10298.44043,10298.44043,0.0478057965031419
10297.080078,10298.05957,10128.849609,10152.799805,10152.799805,-1.4142007810788448
10153.480469,10202.910156,10081.080078,10143.80957,10143.80957,-0.0885493181454588
10143.049805,10201.929688,10101.410156,10138.519531,10138.519531,-0.0521504170942321
10135.719727,10135.799805,9811.919922,9870.299805,9870.299805,-2.645551208732977
9868.339844,9908.919922,9753.839844,9774.019531,9774.019531,-0.975454402623388
9732.530273,9770.870117,9614.320313,9686.480469,9686.480469,-0.4731534627511191
9686.480469,9858.129883,9659.009766,9743.620117,9743.620117,0.5898907057405145
9743.620117,10026.599609,9736.700195,10018.280273,10018.280273,2.818871761233699
10019.259766,10139.860352,10019.259766,10138.990234,10138.990234,1.2048970253439872
10138.990234,10201.769531,10118.410156,10198.030273,10198.030273,0.5823068928700215
10199.240234,10220.280273,10146.490234,10216.269531,10216.269531,0.1788507928662364
10217.549805,10407.820313,10217.549805,10363.019531,10363.019531,1.4364343027041926
10370.959961,10400.099609,10303.0,10366.719727,10366.719727,0.0357057707836228
10367.099609,10379.740234,10240.480469,10359.30957,10359.30957,-0.0714802482862597
10356.200195,10356.200195,10079.580078,10097.900391,10097.900391,-2.5234227940926446
10226.019531,10265.540039,10065.5,10120.530273,10120.530273,-1.0696981065144162
10121.80957,10363.240234,10121.80957,10322.299805,10322.299805,1.993665613928264
10321.160156,10441.950195,10287.480469,10424.620117,10424.620117,0.9912549909705026
10424.169922,10526.790039,10414.400391,10525.429688,10525.429688,0.9670335213040948
10525.280273,10578.330078,10494.860352,10537.69043,10537.69043,0.116486854821507
10537.009766,10548.519531,10463.219727,10497.879883,10497.879883,-0.3777919579670219
10498.94043,10584.990234,10387.389648,10467.160156,10467.160156,-0.292627914801602
10465.19043,10507.19043,10347.5,10465.94043,10465.94043,-0.0116528837031282
10468.820313,10692.200195,10468.589844,10674.379883,10674.379883,1.9915979303925635
10673.919922,10676.950195,10600.959961,10636.379883,10636.379883,-0.3559925767727123
10630.200195,10702.990234,10627.530273,10680.429688,10680.429688,0.4141428332247177
10679.669922,10679.75,10612.849609,10674.980469,10674.980469,-0.0510205971031574
10668.549805,10668.700195,10515.370117,10653.55957,10653.55957,-0.2006645263867845
10654.620117,10719.94043,10649.400391,10698.75,10698.75,0.4241815113819269
10696.629883,10700.709961,10551.620117,10644.25,10644.25,-0.5094053043579905
10631.820313,10631.900391,10367.330078,10378.830078,10378.830078,-2.4935521243864
10361.580078,10361.650391,10268.709961,10319.950195,10319.950195,-0.5673075149848494
10320.330078,10354.919922,10285.44043,10303.150391,10303.150391,-0.1627895840828785
10303.070313,10333.120117,10209.530273,10302.009766,10302.009766,-0.0110706430238693
10297.629883,10480.44043,10297.469727,10405.849609,10405.849609,1.0079571400010368
10398.589844,10472.299805,10330.019531,10415.540039,10415.540039,0.0931248323214006
10411.150391,10411.150391,10216.19043,10271.209961,10271.209961,-1.3857186229381149
10270.980469,10270.980469,10147.240234,10213.620117,10213.620117,-0.5606919167135072
10215.509766,10304.700195,10170.290039,10174.410156,10174.410156,-0.3838987601931465
10173.049805,10173.049805,9991.179688,10040.450195,10040.450195,-1.3166361385677172
10040.150391,10097.400391,9937.980469,10060.05957,10060.05957,0.1953037425529435
10059.900391,10104.709961,9968.099609,9985.80957,9985.80957,-0.738067200132897
9982.179688,10159.879883,9936.620117,10150.650391,10150.650391,1.6507506962202043
10145.580078,10150.570313,10007.679688,10009.730469,10009.730469,-1.38828465735501
10006.419922,10073.379883,9941.839844,10014.719727,10014.719727,0.0498440793730736
10016.009766,10279.080078,10016.009766,10269.469727,10269.469727,2.54375566111138
10270.080078,10320.370117,10253.959961,10320.099609,10320.099609,0.4930135960855564
10321.919922,10451.150391,10321.839844,10447.929688,10447.929688,1.2386516006930748
10446.799805,10446.799805,10332.400391,10340.69043,10340.69043,-1.026416344696213
10338.490234,10426.700195,10335.69043,10387.009766,10387.009766,0.4479327208715133
10388.139648,10476.620117,10386.629883,10415.240234,10415.240234,0.2717862853312214
10415.009766,10471.280273,10403.169922,10462.769531,10462.769531,0.4563437417875571
10458.599609,10567.589844,10458.599609,10544.129883,10544.129883,0.7776177403022944
10544.730469,10588.320313,10499.700195,10526.490234,10526.490234,-0.1672935481232929
10571.75,10603.69043,10522.480469,10594.830078,10594.830078,0.2090246135073581
10595.549805,10650.160156,10567.360352,10607.849609,10607.849609,0.1228856990074245
10753.389648,10833.389648,10717.740234,10761.030273,10761.030273,0.0689084784414539
10761.110352,10805.379883,10708.400391,10739.30957,10739.30957,-0.2018459427114427
10664.389648,10865.780273,10664.30957,10860.259766,10860.259766,1.8554872669364064
10860.030273,10873.200195,10809.620117,10812.040039,10812.040039,-0.4440015988472101
10809.169922,10886.209961,10728.639648,10858.139648,10858.139648,0.4263729031127816
10857.980469,10869.259766,10798.879883,10835.280273,10835.280273,-0.2105275465324352
10836.040039,10948.879883,10745.44043,10788.049805,10788.049805,-0.4358952127679782
10828.849609,10853.709961,10711.120117,10751.269531,10751.269531,-0.7240302507458662
10752.780273,10965.610352,10752.629883,10944.719727,10944.719727,1.7993242141517207
10936.790039,10974.160156,10918.570313,10967.650391,10967.650391,0.2095134875261362
10968.410156,10998.530273,10892.759766,10948.580078,10948.580078,-0.1738778345419134
10948.5,11032.169922,10929.280273,11006.480469,11006.480469,0.528839270366599
11010.790039,11053.209961,10913.839844,11020.400391,11020.400391,0.0913736282670774
11022.820313,11155.230469,11022.070313,11096.080078,11096.080078,0.6867235700601881
11096.990234,11112.200195,11023.540039,11094.570313,11094.570313,-0.0136062914956269
11096.009766,11141.19043,11010.679688,11062.780273,11062.780273,-0.2865369194402278
11062.629883,11159.049805,11054.759766,11143.69043,11143.69043,0.7313727200880082
11139.599609,11139.599609,10917.620117,10978.620117,10978.620117,-1.4812894708167157
10974.519531,11152.879883,10970.889648,11107.969727,11107.969727,1.1781955165723
11105.240234,11213.540039,11066.19043,11146.570313,11146.570313,0.3475035217837652
11146.410156,11159.049805,11109.25,11132.55957,11132.55957,-0.1256955512464741
11133.400391,11247.599609,11132.339844,11164.049805,11164.049805,0.2828660812636663
11163.139648,11184.820313,11087.0,11169.459961,11169.459961,0.0484605147280658
11168.400391,11168.400391,11020.820313,11126.280273,11126.280273,-0.3865870700174301
11127.339844,11179.339844,11052.599609,11113.950195,11113.950195,-0.1108194086205216
11120.450195,11131.009766,11075.799805,11118.490234,11118.490234,0.0408499131302919
11120.299805,11244.269531,11062.330078,11124.620117,11124.620117,0.0551323324569308
11125.219727,11219.519531,11125.219727,11188.719727,11188.719727,0.5761959449028353
11216.650391,11440.370117,11216.650391,11434.839844,11434.839844,1.9590496346639563
11435.219727,11451.530273,11393.519531,11444.080078,11444.080078,0.080807725565557
11439.540039,11439.610352,11362.530273,11406.839844,11406.839844,-0.3254104632804067
11403.589844,11421.139648,11303.19043,11346.75,11346.75,-0.5267878292479655
11342.80957,11366.160156,11255.019531,11357.040039,11357.040039,0.0906871042368973
11326.69043,11326.769531,11231.219727,11283.099609,11283.099609,-0.6510537054204901
11281.280273,11283.700195,11143.839844,11192.580078,11192.580078,-0.8022576608983978
11194.019531,11280.900391,11189.099609,11201.969727,11201.969727,0.0838917294722296
11194.700195,11194.700195,10978.929688,11023.5,11023.5,-1.5931995117772546
11017.830078,11042.160156,10990.80957,11007.879883,11007.879883,-0.1416983444459618
11010.490234,11199.69043,11010.339844,11181.230469,11181.230469,1.5747863152805186
11180.769531,11206.169922,11119.240234,11203.549805,11203.549805,0.1996143095509994
11201.660156,11206.049805,11054.530273,11178.580078,11178.580078,-0.222873352058972
11037.349609,11195.990234,11037.349609,11187.280273,11187.280273,1.3673894079317297
11183.5,11183.5,11067.169922,11091.870117,11091.870117,-0.8528449602739241
11083.75,11083.820313,10929.280273,11052.490234,11052.490234,-0.3550337552153948
11049.719727,11062.629883,10942.980469,11006.019531,11006.019531,-0.4204545945405757
11007.230469,11276.099609,11007.230469,11255.780273,11255.780273,2.269310365082622
11255.929688,11373.799805,11255.849609,11362.410156,11362.410156,0.9473344398502448
11361.879883,11388.870117,11318.820313,11382.089844,11382.089844,0.1731999437602382
11381.330078,11392.080078,11350.269531,11362.19043,11362.19043,-0.1748309341494947
11363.849609,11450.889648,11354.089844,11359.160156,11359.160156,-0.0266698047235669
11354.450195,11389.089844,11327.490234,11372.480469,11372.480469,0.117264945797646
11370.44043,11413.349609,11331.5,11370.05957,11370.05957,-0.0212873436591043
11370.05957,11413.69043,11357.719727,11410.320313,11410.320313,0.3540943893225456
11406.160156,11480.030273,11405.330078,11428.55957,11428.55957,0.159848772862392
11429.240234,11514.080078,11428.94043,11476.540039,11476.540039,0.4198295393756268
11475.639648,11519.040039,11445.669922,11457.469727,11457.469727,-0.1661677817111684
11457.929688,11514.839844,11421.299805,11499.25,11499.25,0.364655320899887
11499.019531,11503.179688,11451.0,11491.910156,11491.910156,-0.0638288931886887
11491.299805,11517.070313,11442.679688,11478.129883,11478.129883,-0.1199128153016926
11478.360352,11549.120117,11478.290039,11533.160156,11533.160156,0.4794358798945408
11532.169922,11566.990234,11528.080078,11559.490234,11559.490234,0.2282989019822379
11554.799805,11591.129883,11541.139648,11575.540039,11575.540039,0.1774964280961022
11572.740234,11625.0,11572.660156,11585.379883,11585.379883,0.0850054854188098
11585.379883,11594.379883,11551.929688,11569.709961,11569.709961,-0.1352560050533413
11670.900391,11698.219727,11635.740234,11691.179688,11691.179688,0.1750503438082473
11688.610352,11742.679688,11652.889648,11722.889648,11722.889648,0.2712297718984402
11716.929688,11736.740234,11667.459961,11697.30957,11697.30957,-0.218206250916686
11696.860352,11726.94043,11599.679688,11674.759766,11674.759766,-0.1927776969999461
11638.509766,11704.120117,11635.480469,11671.879883,11671.879883,0.295852505687133
11673.620117,11782.230469,11673.620117,11755.44043,11755.44043,0.7159133561827291
11753.700195,11757.25,11700.530273,11731.900391,11731.900391,-0.2002480395368877
11732.129883,11794.150391,11698.830078,11787.379883,11787.379883,0.4728943321284928
11783.820313,11858.780273,11777.990234,11837.929688,11837.929688,0.4288468302689141
11834.209961,11861.240234,11798.459961,11825.290039,11825.290039,-0.1067724621883314
11823.700195,11845.160156,11744.769531,11822.799805,11822.799805,-0.0210585447949829
11822.950195,11905.480469,11822.799805,11871.839844,11871.839844,0.4147920950100081
11873.429688,11982.94043,11867.980469,11980.519531,11980.519531,0.9154409798993955
11980.519531,11985.969727,11898.740234,11977.19043,11977.19043,-0.027787617985886
11978.849609,12020.519531,11961.830078,11985.44043,11985.44043,0.068880928697057
11985.360352,12019.530273,11971.929688,11989.830078,11989.830078,0.0366248368229626
11990.360352,12012.419922,11803.040039,11823.700195,11823.700195,-1.3855899701600505
11824.389648,11891.929688,11817.879883,11891.929688,11891.929688,0.5770570284660437
11892.5,12050.75,11892.5,12040.160156,12040.160156,1.2464795192119071
12092.379883,12188.759766,12092.299805,12161.629883,12161.629883,0.5745834260522775
12152.700195,12238.790039,12150.049805,12233.150391,12233.150391,0.5880832477888065
12229.290039,12254.230469,12188.19043,12239.889648,12239.889648,0.0550901181183727
12239.660156,12239.660156,12156.94043,12229.290039,12229.290039,-0.0865988934935613
12266.830078,12276.209961,12235.910156,12268.19043,12268.19043,-0.0413039086326727
12266.75,12267.660156,12193.269531,12226.639648,12226.639648,-0.3386871294269622
12219.790039,12303.160156,12219.790039,12288.169922,12288.169922,0.5032476278963749
12287.719727,12331.30957,12253.240234,12318.139648,12318.139648,0.2438908819639929
12318.669922,12391.290039,12303.230469,12391.25,12391.25,0.5935178045482603
12389.740234,12389.820313,12176.30957,12212.790039,12212.790039,-1.4402095107434731
12211.80957,12221.120117,12063.429688,12105.780273,12105.780273,-0.8762106419440308
12104.55957,12129.620117,11983.169922,12068.5,12068.5,-0.3079543173532428
12060.929688,12151.030273,12060.929688,12130.450195,12130.450195,0.5133214152545751
12130.450195,12235.040039,12130.150391,12226.339844,12226.339844,0.7904871415203019
12226.490234,12261.379883,12054.990234,12058.019531,12058.019531,-1.3767023912933496
12057.339844,12115.120117,12018.629883,12066.799805,12066.799805,0.0728168832155873
12068.009766,12283.099609,12068.009766,12258.200195,12258.200195,1.586173576201122
12258.879883,12271.370117,12079.509766,12169.879883,12169.879883,-0.7204998335402002
12171.089844,12243.44043,12041.599609,12090.030273,12090.030273,-0.6561248818202414
12085.870117,12251.200195,12072.209961,12214.379883,12214.379883,1.028530178933473
12211.160156,12257.820313,12156.599609,12213.089844,12213.089844,-0.0105616413797249
12211.429688,12211.429688,11974.389648,11984.610352,11984.610352,-1.8707754951319489
11976.959961,12087.009766,11936.320313,12044.400391,12044.400391,0.4988901369665344
12042.129883,12042.129883,11897.30957,11993.160156,11993.160156,-0.4254278613843532
11988.69043,11988.69043,11696.25,11855.419922,11855.419922,-1.1484899076503297
11854.200195,11856.700195,11555.480469,11613.299805,11613.299805,-2.042273648617865
11614.889648,11800.540039,11614.820313,11774.589844,11774.589844,1.388839018265564
11777.230469,11927.089844,11777.230469,11858.519531,11858.519531,0.7128034871020761
12036.370117,12050.980469,12002.849609,12018.629883,12018.629883,-0.1487171933605702
12018.400391,12116.139648,11972.610352,12086.019531,12086.019531,0.5607099033419827
12087.540039,12191.179688,12087.540039,12170.55957,12170.55957,0.6994862020796688
12170.709961,12259.790039,12170.709961,12220.589844,12220.589844,0.4110762016507729
12221.19043,12272.919922,12197.879883,12197.879883,12197.879883,-0.1858335914215358
12194.480469,12285.410156,12173.509766,12279.009766,12279.009766,0.6651146246575923
12280.070313,12383.459961,12280.070313,12350.610352,12350.610352,0.5831136823285066
12350.759766,12381.679688,12319.009766,12319.730469,12319.730469,-0.2500271818145383
12321.019531,12419.709961,12321.019531,12376.719727,12376.719727,0.4625852663205698
